SPX,GLD,USO,SLV,EUR/USD
1293.77002,139.050003,41.93,35.540001,1.421707
1771.890015,123.870003,34.259998,20.6,1.334793
1922.030029,105.68,9.8,13.3,1.092598
1310.329956,151.619995,32.610001,26.959999,1.236247
1786.540039,119.690002,34.939999,19.219999,1.373928
1875.630005,124.169998,36.490002,18.440001,1.384428
1892.48999,124.669998,38.009998,18.73,1.365449
1985.050049,118.099998,30.82,16.49,1.270148
2344.02002,118.540001,10.11,16.610001,1.073768
1989.630005,114.389999,21.059999,15.47,1.246354
2128.280029,105.699997,16.690001,14.05,1.083541
1845.160034,128.110001,36.75,20.42,1.374608
2732.219971,127.959999,12.38,15.73,1.25036
2783.02002,125.540001,12.37,15.61,1.230875
2084.429932,113.730003,20.15,15.4,1.127701
1433.819946,167.580002,32.900002,31.389999,1.307019
1123.819946,184.589996,32.720001,42.630001,1.436101
2061.050049,114.730003,17.360001,16.24,1.090203
2036.709961,116.610001,10.11,14.51,1.122297
2104.050049,108.589996,14.75,14.72,1.102597
1650.469971,134.089996,33.869999,21.950001,1.288328
1428.390015,166.300003,32.560001,31.01,1.280246
1092.040039,120.949997,34.240002,18.18,1.233745
2083.389893,106.860001,14.09,14.71,1.116096
2038.969971,102.610001,10.77,13.59,1.091298
2159.929932,126.620003,10.15,18.17,1.121957
1377.199951,86.650002,98.980003,16.641001,1.558895
1410.439941,161.360001,35.610001,29.74,1.250156
1127.23999,116.720001,36.900002,17.93,1.315807
1236.469971,161.990005,37.880001,30.49,1.337167
1935.099976,116.360001,33.439999,16.48,1.266801
2152.429932,128.320007,10.75,19.389999,1.109496
1447.150024,172.339996,34.150002,33.580002,1.291322
869.419983,86.349998,30.92,10.77,1.403903
1045.410034,106.459999,40.619999,17.0,1.473101
1243.719971,157.160004,38.110001,28.6,1.308798
1093.01001,108.389999,40.41,17.030001,1.498981
2695.810059,125.150002,12.07,16.209999,1.201158
1433.560059,167.899994,36.110001,32.41,1.285182
1968.890015,117.470001,33.0,16.68,1.274307
1354.579956,154.470001,36.52,28.379999,1.293661
2096.98999,117.980003,19.620001,16.540001,1.140394
2180.889893,127.440002,10.1,18.74,1.108365
2529.120117,120.769997,10.21,15.67,1.173378
1198.619995,177.080002,34.689999,40.529999,1.40857
2021.939941,101.790001,11.16,13.06,1.098394
1211.670044,113.650002,41.709999,18.07,1.350402
1337.430054,157.339996,38.68,39.310001,1.437153
2115.47998,121.25,12.25,16.469999,1.131503
885.280029,83.870003,32.73,10.84,1.429307
2647.580078,121.099998,11.47,15.51,1.185199
2432.459961,119.32,9.18,15.88,1.114691
1917.780029,117.580002,8.55,14.64,1.111099
1076.189941,103.559998,37.689999,17.48,1.484605
1102.349976,110.82,35.73,17.09,1.472949
1942.73999,107.790001,14.92,14.14,1.112075
1042.880005,103.949997,39.970001,16.16,1.47741
2071.919922,115.879997,25.34,15.77,1.231664
1587.72998,150.75,33.830002,26.68,1.305534
1961.630005,118.059998,30.639999,16.42,1.267668
2375.310059,116.720001,11.28,16.83,1.062045
1551.689941,155.240005,33.849998,27.84,1.302406
1858.829956,131.639999,35.150002,20.33,1.391304
1365.540039,90.349998,87.190002,17.507,1.582404
2388.330078,119.669998,10.15,15.99,1.090893
1633.77002,138.429993,33.860001,22.83,1.298802
1173.27002,107.970001,39.950001,16.950001,1.350804
1073.189941,104.260002,38.150002,17.48,1.493206
1283.5,148.339996,36.009998,34.369999,1.427002
1204.48999,171.800003,34.220001,38.669998,1.443835
1416.180054,166.050003,32.560001,32.360001,1.297353
1277.300049,156.710007,39.77,28.389999,1.305602
975.150024,91.199997,33.470001,13.12,1.40849
1418.130005,157.259995,35.830002,27.950001,1.23533
1756.540039,127.739998,34.689999,21.1,1.372401
1063.109985,104.370003,35.799999,15.04,1.374495
1175.380005,160.630005,32.369999,31.17,1.358234
1334.76001,152.589996,32.200001,26.35,1.219274
2268.879883,108.559998,11.73,15.13,1.045697
887.880005,82.629997,33.060001,10.67,1.392603
896.780029,71.709999,54.93,9.45,1.294498
2104.5,116.160004,18.1,15.87,1.120536
1304.280029,138.220001,40.689999,35.029999,1.380129
2017.810059,112.150002,29.76,15.48,1.250313
1511.949951,151.440002,34.169998,27.59,1.339585
1409.300049,161.639999,35.790001,29.93,1.257229
2079.429932,111.970001,18.35,15.1,1.084599
2187.120117,116.169998,10.13,15.84,1.070664
1342.530029,93.25,77.330002,17.695999,1.481503
1305.439941,156.570007,37.59,39.470001,1.411194
1965.98999,117.389999,34.830002,16.83,1.275705
1879.550049,123.779999,37.0,18.709999,1.381006
2506.649902,124.620003,10.11,16.360001,1.199256
1867.630005,129.860001,35.810001,20.040001,1.387887
2343.97998,118.860001,10.09,16.809999,1.078388
778.940002,95.769997,24.280001,13.89,1.265903
2388.77002,120.389999,10.24,16.370001,1.086425
1165.319946,132.289993,35.599998,22.780001,1.388021
1795.150024,117.959999,34.509998,18.42,1.354206
2798.030029,125.860001,12.76,15.97,1.218398
2399.629883,116.040001,9.86,15.35,1.087075
1247.079956,135.110001,38.049999,28.709999,1.3165
2002.329956,117.410004,21.93,16.299999,1.239495
1733.150024,127.419998,36.380001,21.049999,1.366699
2190.149902,127.839996,10.76,18.83,1.118406
1120.459961,115.989998,36.91,18.02,1.322506
870.73999,76.18,38.049999,9.51,1.270793
1999.98999,120.540001,9.65,14.76,1.094895
1315.130005,157.210007,32.150002,28.51,1.257387
2360.159912,119.620003,10.71,17.33,1.068034
1427.839966,165.649994,31.469999,31.91,1.293828
1122.969971,110.830002,39.150002,16.790001,1.3584
1320.469971,148.580002,39.93,36.919998,1.40849
1395.420044,89.349998,70.470001,16.618999,1.479991
1068.130005,105.120003,36.509998,14.95,1.375327
1666.290039,135.119995,34.439999,22.280001,1.289108
1405.819946,161.320007,40.150002,30.059999,1.323977
1676.26001,124.889999,37.48,19.33,1.315115
2069.409912,115.110001,28.74,15.78,1.237501
1339.219971,148.910004,37.889999,35.099998,1.433158
1940.51001,107.669998,12.77,13.56,1.134005
1281.660034,81.360001,95.660004,13.35,1.47141
2496.47998,126.559998,9.87,16.889999,1.197461
1946.170044,116.739998,34.369999,16.41,1.267058
940.73999,91.980003,33.560001,13.09,1.410497
1656.780029,135.449997,37.959999,23.459999,1.337918
1108.01001,109.07,39.029999,15.9,1.360563
2594.379883,121.629997,11.41,16.059999,1.160106
2095.840088,112.839996,19.66,15.48,1.120787
1426.189941,162.020004,33.369999,29.370001,1.322769
1502.420044,152.619995,33.43,27.73,1.327316
1807.22998,119.459999,33.189999,18.959999,1.356779
1261.01001,169.399994,38.810001,31.610001,1.341202
